UserID,usuario_id_crp
27328,2871539
27329,2089650
27330,2924582
27331,2175158
27332,3293943
27333,2879548
27334,2755839
27335,1043567
27336,926432
27337,2774992
27338,3295357
27339,3293071
27340,2044604
27341,3241836
27342,3083960
27343,1533246
27344,3293406
27345,3227170
27346,3297080
27347,3186802
27348,3174472
27349,1578707
27350,2783302
27351,3224902
27352,3128692
27353,95871
27354,3110077
27355,3297786
27356,2969991
27357,3198725
27358,2938710
27359,3297757
27360,3298646
27361,1255157
27362,860536
27363,3299536
27364,1501927
27365,285937
27366,3006347
27367,3300035
27368,1288756
27369,2844031
27370,1008782
27371,3070386
27372,3289275
27373,1266719
27374,1923556
27375,1588637
27376,2567113
27377,536005
27378,1005990
27379,498171
27380,703227
27381,1098137
27382,750079
27383,2748917
27384,187137
27385,3301522
27386,3213849
27387,3303254
27388,2821566
27389,3299976
27390,1588531
27391,2314913
27392,1332901
27393,3304679
27394,3260052
27395,3291166
27396,3117411
27397,2930222
27398,943972
27399,2119972
27400,1014468
27401,2510842
27402,2858108
27403,3306080
27404,2993628
27405,3172209
27406,3306034
27407,2945474
27408,3066121
27409,1790228
27410,1831991
27411,347150
27412,2538641
27413,3155406
27414,2127879
27415,536230
27416,2946773
27417,3309722
27418,1755180
27419,3258633
27420,3011105
27421,3300344
27422,3292106
27423,2513786
27424,969064
27425,1383324
27426,3311219
27427,2840284
27428,1270283
27429,3312373
27430,588957
27431,3312418
27432,3309909
27433,3312475
27434,2376876
27435,3312891
27436,2737280
27437,3313357
27438,3029202
27439,3313584
27440,3038760
27441,2488505
27442,3314225
27443,3314290
27444,3246559
27445,3314463
27446,2985270
27447,3161030
27448,3026828
27449,2361012
27450,3304204
27451,1523122
27452,2424751
27453,3304577
27454,3046229
27455,2817648
27456,3196996
27457,2266999
27458,3260432
27459,3066080
27460,1844951
27461,3314656
27462,3317898
27463,2982190
27464,3073667
27465,900451
27466,3318662
27467,2135018
27468,2778676
27469,2564280
27470,3225207
27471,2462908
27472,3268234
27473,3041825
27474,3230438
27475,1203504
27476,2749077
27477,3312320
27478,2877419
27479,3210925
27480,1616298
27481,3080960
27482,3260372
27483,3162575
27484,2369647
27485,3318391
27486,3320775
27487,3322084
27488,64510
27489,3069252
27490,3319791
27491,3291030
27492,2245438
27493,1586363
27494,2444661
27495,3204687
27496,3316689
27497,3318271
27498,760564
27499,3077589
27500,2990646
27501,3306915
27502,2987362
27503,1480568
27504,767911
27505,3144550
27506,3324998
27507,3255764
27508,3325313
27509,2921805
27510,3242237
27511,3326934
27512,295660
27513,3196620
27514,3310161
27515,3327177
27516,979887
27517,3006205
27518,2827854
27519,3327198
27520,3306191
27521,3216689
27522,2294468
27523,3303112
27524,3327721
27525,3177568
27526,3327903
27527,2186379
27528,2564011
27529,3022614
27530,3223030
27531,3075036
27532,747702
27533,1929941
27534,3328351
27535,3231138
27536,3121238
27537,3281803
27538,1901468
27539,3284085
27540,2837271
27541,3329332
27542,3329426
27543,3328177
27544,3322317
27545,3324341
27546,3321101
27547,2240207
27548,3323394
27549,1700762
27550,781202
27551,3238474
27552,3286628
27553,2042909
27554,2952244
27555,3331186
27556,2984416
27557,2502116
27558,2114121
27559,3332609
27560,801282
27561,1584857
27562,3333151
27563,3332734
27564,3332917
27565,211632
27566,719157
27567,765607
27568,856546
27569,597726
27570,1431074
27571,1445627
27572,3268569
27573,3335117
27574,3335167
27575,313517
27576,667704
27577,393476
27578,667832
27579,668529
27580,292658
27581,384283
27582,656371
27583,670802
27584,484200
27585,541386
27586,663656
27587,672579
27588,456011
27589,142077
27590,674022
27591,84479
27592,562325
27593,675681
27594,599169
27595,301857
27596,677477
27597,676311
27598,667150
27599,569603
27600,678952
27601,188246
27602,658159
27603,675559
27604,663098
27605,683608
27606,401573
27607,640250
27608,465114
27609,687093
27610,542952
27611,687669
27612,215628
27613,649637
27614,287047
27615,470001
27616,683433
27617,691777
27618,625879
27619,544373
27620,629643
27621,694088
27622,685849
27623,665943
27624,693437
27625,694509
27626,329165
27627,540247
27628,648605
27629,570745
27630,418944
27631,107321
27632,187046
27633,60984
27634,173349
27635,707072
27636,163320
27637,523973
27638,709328
27639,213861
27640,376185
27641,700497
27642,712257
27643,446852
27644,54022
27645,714512
27646,46882
27647,712536
27648,673898
27649,628249
27650,706829
27651,720155
27652,715489
27653,723041
27654,721924
27655,290273
27656,674395
27657,727442
27658,727831
27659,729400
27660,730145
27661,731340
27662,731850
27663,731872
27664,731946
27665,341555
27666,732975
27667,666945
27668,734222
27669,734433
27670,734583
27671,373802
27672,735110
27673,735761
27674,736248
27675,724014
27676,632266
27677,398994
27678,738496
27679,487770
27680,731274
27681,671352
27682,481615
27683,285209
27684,731566
27685,741199
27686,541770
27687,462325
27688,472272
27689,742361
27690,713710
27691,743686
27692,694126
27693,730428
27694,740211
27695,695214
27696,745999
27697,746056
27698,747151
27699,179041
27700,747847
27701,10329
27702,750048
27703,369385
27704,750405
27705,718726
27706,750886
27707,751892
27708,541617
27709,242685
27710,754476
27711,748791
27712,745717
27713,755417
27714,750244
27715,756669
27716,755633
27717,757256
27718,116192
27719,758058
27720,758955
27721,754585
27722,754548
27723,669191
27724,759638
27725,685036
27726,91014
27727,760024
27728,72460
27729,695953
27730,759487
27731,510993
27732,760593
27733,115291
27734,762571
27735,757588
27736,762627
27737,224115
27738,762860
27739,735750
27740,763091
27741,764017
27742,764037
27743,764482
27744,764498
27745,764612
27746,764900
27747,282989
27748,183421
27749,765177
27750,756934
27751,766650
27752,766788
27753,767069
27754,436278
27755,498540
27756,746525
27757,759209
27758,769845
27759,769968
27760,770086
27761,760285
27762,743596
27763,771695
27764,772301
27765,772362
27766,767712
27767,768493
27768,382017
27769,764882
27770,770236
27771,775437
27772,289095
27773,776093
27774,469518
27775,775536
27776,57448
27777,778786
27778,778848
27779,778699
27780,179958
27781,216819
27782,772533
27783,778243
27784,743927
27785,628661
27786,782656
27787,782807
27788,783795
27789,783783
27790,450863
27791,784291
27792,784448
27793,784968
27794,784768
27795,775983
27796,775568
27797,16145
27798,774124
27799,786762
27800,786744
27801,786905
27802,783888
27803,737122
27804,787228
27805,765739
27806,787314
27807,77242
27808,556990
27809,789972
27810,790644
27811,238515
27812,791890
27813,792096
27814,772989
27815,649448
27816,787625
27817,792900
27818,732846
27819,793435
27820,587130
27821,794893
27822,754890
27823,795191
27824,795551
27825,759637
27826,797068
27827,765933
27828,24641
27829,798352
27830,798421
27831,798422
27832,799593
27833,789479
27834,794247
27835,181920
27836,799970
27837,799990
27838,800463
27839,800481
27840,586999
27841,767618
27842,802910
27843,659825
27844,805121
27845,801126
27846,805607
27847,805356
27848,806105
27849,806174
27850,457737
27851,808104
27852,808293
27853,808471
27854,784141
27855,667729
27856,593120
27857,372362
27858,809904
27859,404021
27860,810495
27861,811603
27862,811763
27863,810898
27864,812359
27865,787682
27866,813161
27867,814071
27868,664998
27869,814258
27870,815566
27871,814531
27872,632533
27873,816788
27874,797726
27875,812565
27876,817282
27877,817485
27878,817564
27879,698876
27880,412354
27881,490481
27882,817002
27883,627243
27884,544481
27885,819430
27886,60221
27887,820286
27888,339137
27889,296457
27890,799986
27891,821287
27892,535681
27893,520526
27894,823117
27895,824409
27896,825246
27897,825794
27898,820443
27899,303043
27900,52962
27901,759610
27902,826302
27903,826229
27904,820527
27905,827912
27906,370838
27907,813992
27908,828789
27909,794714
27910,803266
27911,827720
27912,317147
27913,829516
27914,289831
27915,830212
27916,40241
27917,781610
27918,829307
27919,832092
27920,158523
27921,131692
27922,736524
27923,834529
27924,279118
27925,836114
27926,831804
27927,836840
27928,695258
27929,838436
27930,837218
27931,742992
27932,838795
27933,802654
27934,836124
27935,827616
27936,187073
27937,843192
27938,736645
27939,843791
27940,785820
27941,846313
27942,846386
27943,710769
27944,72928
27945,847056
27946,846526
27947,485822
27948,756795
27949,849034
27950,849078
27951,424325
27952,797158
27953,849910
27954,849762
27955,851054
27956,851312
27957,637484
27958,262252
27959,852054
27960,482104
27961,842525
27962,758087
27963,687458
27964,662210
27965,179315
27966,160052
27967,845210
27968,832739
27969,786861
27970,849992
27971,840321
27972,802770
27973,79886
27974,801330
27975,855927
27976,551658
27977,857263
27978,813962
27979,800195
27980,784266
27981,857790
27982,857768
27983,858279
27984,858254
27985,764314
27986,858400
27987,858077
27988,858922
27989,831306
27990,826503
27991,859388
27992,283985
27993,801027
27994,861099
27995,836369
27996,862643
27997,828354
27998,863059
27999,62043
28000,846709
28001,863631
28002,237529
28003,756812
28004,866207
28005,285340
28006,618775
28007,866545
28008,867477
28009,857920
28010,867790
28011,788620
28012,827494
28013,739542
28014,868290
28015,557169
28016,870452
28017,817953
28018,498263
28019,873187
28020,873222
28021,873211
28022,873307
28023,873545
28024,785427
28025,873895
28026,874293
28027,875279
28028,874614
28029,876306
28030,705670
28031,590517
28032,624277
28033,876849
28034,877919
28035,831898
28036,769501
28037,766123
28038,323009
28039,482198
28040,778013
28041,882765
28042,160912
28043,883662
28044,831713
28045,885402
28046,885707
28047,818380
28048,608072
28049,886107
28050,886171
28051,517061
28052,886260
28053,819701
28054,794225
28055,888674
28056,761893
28057,886870
28058,888779
28059,227259
28060,889237
28061,856441
28062,653666
28063,889738
28064,886372
28065,357530
28066,777554
28067,893164
28068,851039
28069,894613
28070,839002
28071,894959
28072,795132
28073,893553
28074,749810
28075,895768
28076,73275
28077,896882
28078,897516
28079,353091
28080,204909
28081,885901
28082,897968
28083,900986
28084,215867
28085,901138
28086,901714
28087,16156
28088,183566
28089,555313
28090,864813
28091,859277
28092,904657
28093,876403
28094,17617
28095,906217
28096,889754
28097,888291
28098,906813
28099,884980
28100,742002
28101,775444
28102,867966
28103,763871
28104,909771
28105,324612
28106,910554
28107,877367
28108,711325
28109,912117
28110,912148
28111,912435
28112,883578
28113,876775
28114,912866
28115,318324
28116,913391
28117,909142
28118,328748
28119,914353
28120,914745
28121,914987
28122,913033
28123,915318
28124,395699
28125,915436
28126,541350
28127,915628
28128,915622
28129,757821
28130,918603
28131,872562
28132,918702
28133,660920
28134,916305
28135,919071
28136,905650
28137,920707
28138,894155
28139,923059
28140,923470
28141,772776
28142,924462
28143,628687
28144,925521
28145,926578
28146,926603
28147,806317
28148,927262
28149,926946
28150,779059
28151,928466
28152,915396
28153,929317
28154,635522
28155,931286
28156,931344
28157,779623
28158,931718
28159,880617
28160,873734
28161,877742
28162,641499
28163,933399
28164,911697
28165,864081
28166,933766
28167,933818
28168,931867
28169,880349
28170,801567
28171,909785
28172,909943
28173,795727
28174,906508
28175,935385
28176,835208
28177,936017
28178,936234
28179,936227
28180,928771
28181,910514
28182,937484
28183,737840
28184,889132
28185,936073
28186,940141
28187,939248
28188,934667
28189,942527
28190,824150
28191,942982
28192,943314
28193,885847
28194,945561
28195,945791
28196,929221
28197,945795
28198,945827
28199,945934
28200,765697
28201,945403
28202,906698
28203,909668
28204,948209
28205,948298
28206,880059
28207,706408
28208,938139
28209,948791
28210,940527
28211,783586
28212,950944
28213,950003
28214,951727
28215,952129
28216,927330
28217,952994
28218,612758
28219,954047
28220,50116
28221,954191
28222,954144
28223,954649
28224,909078
28225,928978
28226,902315
28227,596076
28228,720344
28229,955083
28230,839082
28231,943987
28232,957299
28233,464080
28234,643274
28235,924596
28236,865684
28237,958100
28238,53480
28239,915153
28240,959315
28241,904494
28242,803352
28243,960348
28244,954983
28245,937984
28246,960546
28247,894564
28248,961063
28249,961227
28250,961484
28251,855839
28252,369085
28253,943997
28254,962530
28255,963257
28256,961803
28257,963601
28258,964156
28259,951229
28260,964329
28261,964484
28262,965074
28263,531420
28264,965516
28265,966567
28266,966745
28267,332565
28268,967119
28269,913305
28270,967456
28271,967442
28272,752072
28273,784779
28274,968421
28275,953694
28276,965386
28277,969448
28278,727202
28279,969617
28280,969763
28281,849007
28282,595740
28283,970209
28284,970051
28285,911878
28286,970849
28287,347847
28288,967616
28289,356711
28290,970631
28291,733009
28292,972703
28293,751739
28294,948484
28295,741051
28296,769450
28297,908669
28298,109734
28299,976379
28300,976643
28301,977019
28302,977102
28303,769090
28304,283881
28305,978779
28306,978964
28307,978948
28308,979176
28309,979215
28310,979196
28311,946474
28312,876711
28313,925086
28314,981717
28315,904125
28316,906680
28317,970834
28318,238437
28319,982843
28320,977216
28321,707476
28322,980719
28323,670565
28324,927134
28325,983581
28326,983067
28327,983215
28328,777678
28329,984125
28330,983820
28331,954791
28332,769092
28333,978733
28334,984318
28335,860699
28336,217388
28337,985078
28338,669195
28339,985898
28340,986425
28341,853145
28342,987487
28343,987493
28344,987881
28345,798354
28346,892401
28347,423383
28348,966928
28349,973987
28350,989964
28351,953232
28352,990421
28353,948440
28354,991127
28355,992209
28356,40167
28357,992608
28358,992943
28359,992963
28360,855442
28361,993274
28362,953924
28363,967406
28364,993531
28365,955926
28366,948738
28367,993965
28368,987354
28369,905896
28370,996224
28371,996218
28372,993409
28373,379954
28374,981602
28375,939711
28376,927880
28377,952340
28378,996919
28379,996725
28380,997203
28381,974095
28382,996316
28383,997585
28384,997710
28385,998040
28386,920827
28387,998846
28388,778045
28389,981092
28390,991961
28391,979866
28392,999381
28393,917603
28394,667627
28395,973611
28396,697580
28397,994130
28398,933765
28399,1001625
28400,976861
28401,952261
28402,987609
28403,909147
28404,1001974
28405,1002276
28406,598192
28407,1002606
28408,959461
28409,762048
28410,814502
28411,963949
28412,1002970
28413,57874
28414,989488
28415,994801
28416,954366
28417,1004780
28418,1004918
28419,1005024
28420,785841
28421,901269
28422,1005728
28423,1005870
28424,1006457
28425,1006091
28426,1007434
28427,993022
28428,1007815
28429,1007906
28430,795357
28431,685629
28432,724778
28433,999262
28434,1008338
28435,1008477
28436,970273
28437,1010204
28438,999157
28439,1008397
28440,869825
28441,993962
28442,979217
28443,756030
28444,892737
28445,906679
28446,1012649
28447,553965
28448,1007933
28449,978863
28450,882697
28451,1013807
28452,989475
28453,891965
28454,1000217
28455,667328
28456,1014727
28457,868258
28458,771915
28459,1013018
28460,960695
28461,1014977
28462,1015440
28463,896073
28464,926292
28465,1017158
28466,1018238
28467,940044
28468,1000466
28469,1018485
28470,1018749
28471,900606
28472,290424
28473,140122
28474,1019981
28475,853513
28476,1003130
28477,777991
28478,633580
28479,1022991
28480,807087
28481,1019960
28482,780344
28483,975779
28484,766678
28485,1025105
28486,1025278
28487,462399
28488,809623
28489,272701
28490,702078
28491,1025676
28492,449766
28493,964825
28494,1026567
28495,1026949
28496,1027864
28497,770143
28498,1019341
28499,991133
28500,1028567
28501,996069
28502,821444
28503,972806
28504,683939
28505,1030452
28506,316519
28507,988236
28508,1018650
28509,1031582
28510,987855
28511,689437
28512,1026197
28513,999416
28514,918834
28515,798417
28516,359695
28517,1034984
28518,957952
28519,1035332
28520,524628
28521,821564
28522,771680
28523,1035363
28524,909173
28525,980002
28526,779071
28527,1036657
28528,1022981
28529,990667
28530,1040003
28531,1040153
28532,1040746
28533,1040829
28534,964511
28535,1041758
28536,1041167
28537,957835
28538,989663
28539,1042201
28540,1042237
28541,1042824
28542,1041533
28543,1040389
28544,1044304
28545,1040814
28546,1013236
28547,969639
28548,282303
28549,1045631
28550,959254
28551,954440
28552,957978
28553,984006
28554,455732
28555,1047196
28556,1046827
28557,1048115
28558,1000254
28559,1047127
28560,1049769
28561,960471
28562,916028
28563,1050580
28564,734115
28565,1018158
28566,1051099
28567,1051112
28568,1043344
28569,631626
28570,771310
28571,785728
28572,977070
28573,1052177
28574,1026759
28575,135629
28576,685881
28577,1039115
28578,1055128
28579,1055380
28580,1042453
28581,815134
28582,907156
28583,1029075
28584,1054851
28585,1057160
28586,464673
28587,807324
28588,1034824
28589,1060515
28590,1052096
28591,320513
28592,1061060
28593,653511
28594,1042479
28595,991793
28596,1058762
28597,1041341
28598,1064311
28599,1033435
28600,1062520
28601,1064465
28602,1064752
28603,958253
28604,1064812
28605,258006
28606,1051073
28607,1065535
28608,976282
28609,793241
28610,1066984
28611,1067060
28612,187896
28613,678708
28614,829079
28615,1067881
28616,941045
28617,1068634
28618,1068530
28619,1069350
28620,1070502
28621,964486
28622,901007
28623,937404
28624,1072835
28625,1064284
28626,984541
28627,1073252
28628,1073098
28629,996311
28630,928674
28631,953234
28632,765765
28633,1074208
28634,801176
28635,955348
28636,746211
28637,1075589
28638,1075883
28639,1010148
28640,991323
28641,724670
28642,1074694
28643,855087
28644,1046264
28645,1076908
28646,1077120
28647,838602
28648,1005948
28649,997289
28650,1069928
28651,687674
28652,1079721
28653,1079759
28654,1080183
28655,1081867
28656,1082610
28657,1084113
28658,1055674
28659,744123
28660,779122
28661,1080953
28662,86091
28663,1030877
28664,1084770
28665,642184
28666,299939
28667,241673
28668,1085061
28669,943627
28670,1087071
28671,1086964
28672,1088437
28673,1088607
28674,846611
28675,1055615
28676,1089102
28677,1086607
28678,1089749
28679,957037
28680,854836
28681,911964
28682,13509
28683,1092072
28684,998958
28685,1068239
28686,1090624
28687,350310
28688,998589
28689,522749
28690,979640
28691,1094777
28692,189939
28693,740318
28694,1070698
28695,1090698
28696,1087354
28697,1096395
28698,1063251
28699,830166
28700,1094438
28701,370973
28702,1095713
28703,1096934
28704,1005316
28705,1062000
28706,1097278
28707,824115
28708,1089774
28709,1082443
28710,1078231
28711,1097619
28712,900507
28713,982974
28714,1099058
28715,1099276
28716,363328
28717,90801
28718,574553
28719,1070558
28720,942702
28721,904244
28722,779205
28723,951336
28724,838919
28725,1102540
28726,1103097
28727,719880
28728,904644
28729,1019517
28730,950676
28731,1038255
28732,778921
28733,1106421
28734,756702
28735,716724
28736,1106963
28737,1056338
28738,903321
28739,1107318
28740,1107375
28741,695177
28742,1108880
28743,520140
28744,1014915
28745,756199
28746,1023982
28747,991008
28748,603468
28749,668935
28750,1035288
28751,782383
28752,879210
28753,1111824
28754,1095931
28755,306452
28756,1034772
28757,1002076
28758,1090976
28759,944117
28760,946368
28761,340141
28762,1028957
28763,1115281
28764,1028582
28765,1115288
28766,1115406
28767,1115519
28768,1078153
28769,1115611
28770,989089
28771,763160
28772,1035745
28773,973929
28774,1113895
28775,1000172
28776,1103881
28777,1117623
28778,1071490
28779,1116688
28780,391888
28781,1102347
28782,173401
28783,264976
28784,1118542
28785,1118720
28786,1118702
28787,1118856
28788,855707
28789,1119043
28790,1012791
28791,945486
28792,1120962
28793,1064570
28794,1057043
28795,1122417
28796,1112375
28797,1122582
28798,1007241
28799,846990
28800,1125762
28801,1110961
28802,1126724
28803,1127752
28804,972456
28805,711198
28806,1016500
28807,1128910
28808,815051
28809,90114
28810,1130926
28811,582754
28812,1131296
28813,909392
28814,1131409
28815,980052
28816,1093757
28817,1131943
28818,1130381
28819,1132195
28820,949798
28821,1132823
28822,990678
28823,1128411
28824,1133774
28825,847268
28826,545762
28827,1134322
28828,1134523
28829,1133861
28830,1091602
28831,1134791
28832,1042782
28833,903941
28834,918861
28835,829462
28836,100842
28837,1136815
28838,595493
28839,1138376
28840,1138459
28841,897966
28842,1098751
28843,1139320
28844,1124527
28845,1139939
28846,1139987
28847,776806
28848,997455
28849,904168
28850,633751
28851,1142225
28852,1142206
28853,1136513
28854,870966
28855,1056247
28856,1045800
28857,773851
28858,1145230
28859,1145998
28860,1145792
28861,219272
28862,917904
28863,1147719
28864,1140462
28865,1148773
28866,1148815
28867,810456
28868,1128684
28869,1145806
28870,1148625
28871,1126082
28872,814921
28873,967428
28874,1120794
28875,762520
28876,1151212
28877,994374
28878,1152082
28879,477355
28880,977952
28881,1152897
28882,1134563
28883,1062566
28884,545146
28885,862997
28886,1155716
28887,1155984
28888,483120
28889,99623
28890,1156837
28891,326261
28892,1030510
28893,1052499
28894,1157484
28895,803637
28896,775035
28897,933884
28898,1082625
28899,1143563
28900,1127636
28901,1159461
28902,1160379
28903,1160453
28904,1154309
28905,638675
28906,1160655
28907,1160892
28908,909938
28909,1145493
28910,1015890
28911,1161796
28912,770288
28913,1163487
28914,1162904
28915,1156667
28916,1164230
28917,1164423
28918,1164460
28919,933785
28920,1159020
28921,1018155
28922,1164853
28923,1148402
28924,1165091
28925,1165603
28926,763801
28927,1166117
28928,690161
28929,767658
28930,1167486
28931,873233
28932,1029290
28933,892483
28934,1168858
28935,1169262
28936,823554
28937,933326
28938,1042741
28939,1172030
28940,1168226
28941,1172338
28942,1113209
28943,904138
28944,1172563
28945,1173031
28946,1073078
28947,985983
28948,777658
28949,1174759
28950,1173867
28951,1174855
28952,1172540
28953,815525
28954,879981
28955,430912
28956,1175410
28957,822107
28958,1019104
28959,1176746
28960,1177036
28961,1177282
28962,1177799
28963,1178194
28964,1179498
28965,1014840
28966,1180016
28967,952618
28968,572121
28969,317103
28970,1154974
28971,1179756
28972,749835
28973,1081716
28974,380273
28975,1181473
28976,1181498
28977,1028652
28978,1183423
28979,1183266
28980,930895
28981,1046289
28982,1169774
28983,798398
28984,1185032
28985,1185108
28986,959063
28987,1185498
28988,1091280
28989,928027
28990,551028
28991,1186055
28992,624279
28993,1123794
28994,950692
28995,998374
28996,875088
28997,1185450
28998,1127527
28999,1182009
29000,977265
29001,776204
29002,840921
29003,887076
29004,770072
29005,1192561
29006,1192588
29007,1192975
29008,882514
29009,1193422
29010,471655
29011,1026582
29012,1194019
29013,1165537
29014,47817
29015,1194936
29016,1161683
29017,858961
29018,816333
29019,739774
29020,1196776
29021,1195188
29022,1193748
29023,1197537
29024,888791
29025,1064987
29026,868860
29027,485846
29028,1200898
29029,1201225
29030,751135
29031,94290
29032,1154358
29033,1101158
29034,588812
29035,1204298
29036,1131099
29037,1031158
29038,1205470
29039,950363
29040,1205675
29041,1194577
29042,1028391
29043,1188014
29044,1193203
29045,917857
29046,1208937
29047,944411
29048,1038040
29049,1208256
29050,773631
29051,1209947
29052,1013430
29053,747885
29054,1203954
29055,1050853
29056,737192
29057,1211358
29058,1202483
29059,287022
29060,1110007
29061,983405
29062,1197533
29063,810489
29064,1213404
29065,1213562
29066,1213728
29067,887145
29068,1214177
29069,1008117
29070,1018430
29071,1067434
29072,1185957
29073,1216370
29074,1001931
29075,1212459
29076,1160790
29077,288739
29078,985066
29079,1217226
29080,861310
29081,1218007
29082,1218342
29083,1217195
29084,300478
29085,1181746
29086,1184966
29087,1068435
29088,1220710
29089,1210275
29090,819576
29091,898065
29092,831011
29093,1093587
29094,316404
29095,1222619
29096,1205272
29097,1197436
29098,1214901
29099,828363
29100,1171929
29101,1076648
29102,936735
29103,1227568
29104,1227771
29105,1227343
29106,1073049
29107,876715
29108,1205065
29109,1228324
29110,1228398
29111,1085198
29112,1205859
29113,1164628
29114,378340
29115,1230064
29116,1230496
29117,1230563
29118,1230897
29119,1185981
29120,934274
29121,1208621
29122,1233568
29123,1233935
29124,1234289
29125,238237
29126,1055442
29127,1231076
29128,1233392
29129,1234953
29130,1231925
29131,1235066
29132,972888
29133,1182166
29134,1232094
29135,1235839
29136,1235399
29137,1055877
29138,1236468
29139,1110514
29140,1179890
29141,1237661
29142,721572
29143,1237973
29144,1237978
29145,1238821
29146,1238950
29147,764102
29148,1240063
29149,1240331
29150,955307
29151,871096
29152,812798
29153,996625
29154,751137
29155,156696
29156,79699
29157,579932
29158,583048
29159,1243392
29160,754148
29161,872054
29162,784306
29163,1245330
29164,1246287
29165,1185326
29166,943938
29167,1197618
29168,1247163
29169,1246643
29170,1248915
29171,933498
29172,1250800
29173,1252009
29174,1252227
29175,1252268
29176,496807
29177,1253274
29178,1231853
29179,773072
29180,939730
29181,1256493
29182,713878
29183,1253293
29184,665230
29185,1043872
29186,1259771
29187,1230829
29188,935050
29189,285122
29190,1197577
29191,1259371
29192,1260641
29193,825574
29194,1158791
29195,1261552
29196,1261551
29197,669849
29198,1195267
29199,1258210
29200,1263089
29201,1263598
29202,1264011
29203,1264714
29204,995786
29205,1254111
29206,1265570
29207,1265876
29208,1264597
29209,1005258
29210,1171528
29211,1265349
29212,101812
29213,1218425
29214,1268467
29215,943524
29216,1018276
29217,1268888
29218,1088719
29219,1234974
29220,1246543
29221,692316
29222,1210359
29223,1151387
29224,1004365
29225,1272893
29226,1273037
29227,1273086
29228,584980
29229,991543
29230,1274110
29231,325304
29232,1262544
29233,1118041
29234,1277211
29235,1269274
29236,1115121
29237,1247297
29238,1279639
29239,1154952
29240,1279991
29241,871303
29242,1281312
29243,1281623
29244,1283740
29245,776672
29246,1283921
29247,275261
29248,963131
29249,1263853
29250,1237111
29251,1284919
29252,866082
29253,1285604
29254,1285638
29255,1285244
29256,1221338
29257,1287995
29258,1288250
29259,1288355
29260,1284343
29261,560686
29262,1175607
29263,1289148
29264,819123
29265,1285167
29266,1289288
29267,1288042
29268,1272754
29269,1289853
29270,1085909
29271,1290560
29272,1214934
29273,1158984
29274,1274874
29275,702220
29276,1161855
29277,715665
29278,1255309
29279,1295397
29280,1284510
29281,1134256
29282,1294661
29283,1235177
29284,1299686
29285,102021
29286,1304716
29287,1237149
29288,1285419
29289,1285698
29290,1307079
29291,1307618
29292,1293297
29293,1307716
29294,1307874
29295,1196624
29296,1308162
29297,954891
29298,905954
29299,1133832
29300,1308341
29301,1311503
29302,1312149
29303,1177488
29304,1313096
29305,1252856
29306,1314953
29307,1315109
29308,956344
29309,1111477
29310,1268326
29311,1315694
29312,1109829
29313,1316857
29314,1313297
29315,826691
29316,745002
29317,1257649
29318,1084403
29319,1318713
29320,352532
29321,1318982
29322,1318829
29323,1320445
29324,1242547
29325,1320911
29326,973619
29327,1311597
29328,1148122
29329,1244081
29330,1321524
29331,1177506
29332,1238972
29333,745923
29334,1266482
29335,1323512
29336,1324302
29337,1324429
29338,1324769
29339,216262
29340,1326286
29341,672049
29342,1279612
29343,1125976
29344,723601
29345,665727
29346,1325279
29347,1263323
29348,1302623
29349,1028141
29350,1294151
29351,1305603
29352,1191316
29353,1317849
29354,1185625
29355,858666
29356,1086738
29357,1334598
29358,1334246
29359,1335823
29360,1335869
29361,1335961
29362,1294474
29363,782695
29364,914643
29365,1182261
29366,1325875
29367,1088422
29368,1340392
29369,508301
29370,1341036
29371,1094717
29372,1204204
29373,412281
29374,518610
29375,1344680
29376,522185
29377,1340081
29378,52555
29379,1190097
29380,1264612
29381,1006794
29382,179950
29383,1312092
29384,1349136
29385,439183
29386,1305453
29387,492758
29388,1349823
29389,1329223
29390,1177962
29391,1352505
29392,1350168
29393,1352643
29394,1352851
29395,855325
29396,1352992
29397,1353834
29398,1355114
29399,1355166
29400,764090
29401,484828
29402,1343774
29403,1356659
29404,1356865
29405,556105
29406,1188655
29407,1331394
29408,1131641
29409,1075607
29410,532924
29411,651738
29412,997674
29413,1336202
29414,1010062
29415,1310184
29416,1002834
29417,690172
29418,1322293
29419,1362074
29420,1148022
29421,227888
29422,1363181
29423,983702
29424,1087563
29425,1363779
29426,1363977
29427,1191405
29428,1359467
29429,1363947
29430,105870
29431,1364739
29432,1223648
29433,1353936
29434,224986
29435,705725
29436,162112
29437,186991
29438,1365229
29439,1157360
29440,1301665
29441,1370453
29442,1334788
29443,1370833
29444,1369608
29445,1371347
29446,274571
29447,1281637
29448,1374657
29449,1094905
29450,1374927
29451,1375598
29452,1076126
29453,1377755
29454,1353393
29455,884407
29456,1216240
29457,1369134
29458,1379911
29459,1336745
29460,886267
29461,765914
29462,1381730
29463,877888
29464,1143173
29465,544650
29466,1386107
29467,54088
29468,1221757
29469,1064514
29470,1251594
29471,1387715
29472,500354
29473,996102
29474,865981
29475,287267
29476,1389792
29477,1389777
29478,1389222
29479,1390008
29480,1340133
29481,1367724
29482,1355277
29483,1391384
29484,1391543
29485,1392944
29486,1382484
29487,968479
29488,1374732
29489,1383645
29490,541810
29491,643744
29492,1382532
29493,1395788
29494,911928
29495,745755
29496,1397601
29497,1396799
29498,1383503
29499,1399791
29500,1399667
29501,1400171
29502,1400451
29503,1374168
